business_name,phone,website,cta_url,address,rating,reviews,has_website,maps_url
Sky View,,http://www.skyviewdubai.com/,http://www.skyviewdubai.com/,,4.8,295,yes,https://www.google.com/maps/place/Sky+View/data=!4m7!3m6!1s0x3e5f69433689e4bb:0xc84c36a75a318930!8m2!3d25.188858!4d55.2696918!16s%2Fg%2F1q67g0jw0!19sChIJu-SJNkNpXz4RMIkxWqc2TMg?authuser=0&hl=en&rclk=1
99 Real Estate Brokers LLC,,http://www.99realestate.ae/,http://www.99realestate.ae/,,4.8,295,yes,https://www.google.com/maps/place/99+Real+Estate+Brokers+LLC/data=!4m7!3m6!1s0x3e5f6b5653fbedb7:0x66d873a23bdddb1b!8m2!3d25.0789718!4d55.1425964!16s%2Fg%2F1tf5c6jt!19sChIJt-37U1ZrXz4RG9vdO6Jz2GY?authuser=0&hl=en&rclk=1
K Estates Dubai,,https://www.elitepropertydxb.com/,https://www.elitepropertydxb.com/,,4.8,295,yes,https://www.google.com/maps/place/K+Estates+Dubai/data=!4m7!3m6!1s0x3e5f6990c17d4225:0x5cba7a0328f29747!8m2!3d25.1141923!4d55.2462823!16s%2Fg%2F11svbr2y50!19sChIJJUJ9wZBpXz4RR5fyKAN6ulw?authuser=0&hl=en&rclk=1
ELITE Property Brokerage,,https://www.elitepropertydxb.com/,https://www.elitepropertydxb.com/,,4.8,295,yes,https://www.google.com/maps/place/ELITE+Property+Brokerage/data=!4m7!3m6!1s0x3e5f6bdc0f315f71:0x28863a4e513c4b72!8m2!3d25.0972499!4d55.1684768!16s%2Fg%2F11n8wk9b5r!19sChIJcV8xD9xrXz4Rcks8UU46hig?authuser=0&hl=en&rclk=1
Axis Real Estate Brokerage Dubai,,https://axisrealestate.ae/,https://axisrealestate.ae/,,4.8,295,yes,https://www.google.com/maps/place/Axis+Real+Estate+Brokerage+Dubai/data=!4m7!3m6!1s0x3e5f69a3dedc3e45:0x75baeb8946794c09!8m2!3d25.1877209!4d55.2554663!16s%2Fg%2F11sbpst74p!19sChIJRT7c3qNpXz4RCUx5RonrunU?authuser=0&hl=en&rclk=1
Provident Real Estate,,https://www.providentestate.com/,https://www.providentestate.com/,,4.8,295,yes,https://www.google.com/maps/place/Provident+Real+Estate/data=!4m7!3m6!1s0x3e5f158788cd5f49:0xde4fd2b7646c89d2!8m2!3d25.0751356!4d55.1399377!16s%2Fg%2F11ghn6kdrw!19sChIJSV_NiIcVXz4R0olsZLfST94?authuser=0&hl=en&rclk=1
FIDU Properties,,https://www.fidudubai.com/,https://www.fidudubai.com/,,4.8,295,yes,https://www.google.com/maps/place/FIDU+Properties/data=!4m7!3m6!1s0x3e5f4281396af181:0x6a66a9f31dba1597!8m2!3d25.2003155!4d55.2738079!16s%2Fg%2F11f3ybszxj!19sChIJgfFqOYFCXz4RlxW6HfOpZmo?authuser=0&hl=en&rclk=1
Morgan's International Realty,,https://www.morgansrealty.com/,https://www.morgansrealty.com/,,4.8,295,yes,https://www.google.com/maps/place/Morgan%27s+International+Realty/data=!4m7!3m6!1s0x3e5f6bece072f225:0xfb378fc145aaf78f!8m2!3d25.0980387!4d55.156027!16s%2Fg%2F11h4_sjyvm!19sChIJJfJy4OxrXz4Rj_eqRcGPN_s?authuser=0&hl=en&rclk=1
HAUS 51 REAL ESTATE,,http://www.haus51.com/,http://www.haus51.com/,,4.8,295,yes,https://www.google.com/maps/place/HAUS+51+REAL+ESTATE/data=!4m7!3m6!1s0x3e5f43cf8035af25:0xa0b2d66689966ceb!8m2!3d25.2027601!4d55.2625142!16s%2Fg%2F11lgmwsx1d!19sChIJJa81gM9DXz4R62yWiWbWsqA?authuser=0&hl=en&rclk=1
Time Homes Real Estate,,https://timehomesrealestate.com/,https://timehomesrealestate.com/,,4.8,295,yes,https://www.google.com/maps/place/Time+Homes+Real+Estate/data=!4m7!3m6!1s0x3e5f6b67f8d8ca8f:0x6902ae0e1baf4f3f!8m2!3d25.1091393!4d55.1835782!16s%2Fg%2F11sx4qtsf_!19sChIJj8rY-GdrXz4RP0-vGw6uAmk?authuser=0&hl=en&rclk=1
Tribeca Real Estate LLC,,https://timehomesrealestate.com/,https://timehomesrealestate.com/,,4.8,295,yes,https://www.google.com/maps/place/Tribeca+Real+Estate+LLC/data=!4m7!3m6!1s0x3e5f69ac6fe0c29d:0x794cb3663a149970!8m2!3d25.1945775!4d55.2817153!16s%2Fg%2F11j1cr1d_n!19sChIJncLgb6xpXz4RcJkUOmazTHk?authuser=0&hl=en&rclk=1
Raine & Horne Dubai,,http://www.rhdubai.ae/,http://www.rhdubai.ae/,,4.8,295,yes,https://www.google.com/maps/place/Raine+%26+Horne+Dubai/data=!4m7!3m6!1s0x3e5f69d5f702bb59:0x5665f2ab964d1080!8m2!3d25.185452!4d55.2640971!16s%2Fg%2F11n_sl46j4!19sChIJWbsC99VpXz4RgBBNlqvyZVY?authuser=0&hl=en&rclk=1
